10.12.2023                                                                                                                                                                                                                                                                                              Salida dinámica de lista                                                                                                                                                                                                                                                                                                     1
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Lista de pedidos

Solicitante 0000055464
            COMERCIAL KYWI S.A.
            QUITO
Fecha doc.  10.11.2023     A    10.12.2023
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|  Documento|Nombre 1           |Pos.|Destinatario       |Destino        |Rep.|CDis|CPag|Prc.neto|Denominación                            |Ctd.conf.|Creado |ClVt|Pedido  |Fecha doc.|Pedido  |Lote|Fe.entrega|Status            |Válido de |Ce. |UMB|Validez a |BF|Solic.|Tp.cambio|Ctd.ped.|Alm.|BqEn|Material      |Prec.Clien|P|UM|MonCd|por|UM| Valor neto|      Neto|Se|S|OfVta|GVen|OrgVt|UM|PsEx|Sal.mcías.|Mon.|Ctd.ped.|Denom.|MoPed|MR|PbP|Dir.sol.|Tp.DC|D/H|Fe.precio |UMB|PUFinal|% Cond|Sal.Cont A|UPA|Creado el |Net Sa CA|Hora    |MonP.|Fac.SAP.|Num.SII.|CPagDesc|FeFac|FechasFacturac         |LP|ListaPrec   |GP|
|  4021430  |COMERCIAL KYWI S.A.|1740|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  39,90 |Belfort Monomando Ducha sin Reg. Cromo  |      36 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     36 |    |    |SG0075793061CW|          | |  |     | 1 |UN|299.738,32 | 1.436,40 |54|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     36 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1750|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  61,49 |Canberra Mezclador de Ducha Cromo       |      12 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     12 |    |    |SG0090013061CW|          | |  |     | 1 |UN|299.738,32 |   737,88 |54|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     12 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1760|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030| 105,21 |Canberra Monomando Bajo de Lavamanos Cr |      12 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     12 |    |    |SG0090003061CW|          | |  |     | 1 |UN|299.738,32 | 1.262,52 |54|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     12 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1770|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  40,48 |Edesa Temporizada Premium para Lavamanos|      36 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     36 |    |    |SG0057653061CE|          | |  |     | 1 |UN|299.738,32 | 1.457,28 |54|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     36 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1780|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   8,72 |Edesa Reg Man Autolimp. ABS Cr 22×7.5 cm|      48 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     48 |    |    |SG0068933061BO|          | |  |     | 1 |UN|299.738,32 |   418,56 |54|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     48 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1790|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  12,89 |Doccia Centerset 4" para Lavamanos Cromo|      24 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     24 |    |    |SG0063373061CE|          | |  |     | 1 |UN|299.738,32 |   309,36 |54|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     24 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1800|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  30,11 |Briggs Reg. Red. Slim ABS Cromo 30 cm   |      40 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|no suministrado   |          |2501|UN |31.12.9999|  |55464 |  1,00000|     40 |    |    |SG0072673061CW|          | |  |     | 1 |UN|299.738,32 | 1.204,40 |54|A|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     40 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1810|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   8,57 |Doccia Llave Sencilla Lavam. Kit Cromo  |      24 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     24 |    |    |SG0064133061BO|          | |  |     | 1 |UN|299.738,32 |   205,68 |54|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     24 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1820|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  10,32 |Herraje Ego Dual Flush                  |      75 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     75 |    |    |SP0037730001BO|          | |  |     | 1 |UN|299.738,32 |   774,00 |52|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     75 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1830|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   4,72 |Asiento Soft Baby Tren con Agarraderas  |      50 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     50 |    |    |SP0496600001BL|          | |  |     | 1 |UN|299.738,32 |   236,00 |51|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     50 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1840|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  32,98 |Corvus Bimando 8" Mesa Cocina Cromo     |      12 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     12 |    |    |SG0059153061BO|          | |  |     | 1 |UN|299.738,32 |   395,76 |54|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     12 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1850|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  54,51 |Corvus Bimando 8" para Lav. Kit Cromo   |      12 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     12 |    |    |SG0059063061BO|          | |  |     | 1 |UN|299.738,32 |   654,12 |54|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     12 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1860|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  12,48 |Shelby Llave Campanola Cromo            |      96 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     96 |    |    |SG0056573061BO|          | |  |     | 1 |UN|299.738,32 | 1.198,08 |54|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     96 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1870|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  12,49 |Aries Llave Campanola Cromo             |     144 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|    144 |    |    |SG0059253061BO|          | |  |     | 1 |UN|299.738,32 | 1.798,56 |54|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |    144 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1880|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   9,31 |Kit de Instalación para Inodoro         |     180 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|entregar parcialm.|          |2501|UN |31.12.9999|  |55464 |  1,00000|    180 |    |    |SC0024640001CE|          | |  |     | 1 |UN|299.738,32 | 1.675,80 |55|B|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |    180 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1890|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   6,99 |Edesa Reg. Red. Autolimp. ABS Cr 6.5 cm |      96 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     96 |    |    |SG0049863061BO|          | |  |     | 1 |UN|299.738,32 |   671,04 |54|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     96 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1900|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  31,71 |New Princess Bimando Ducha Sin Regadera |      12 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     12 |    |    |SG0075203061CE|          | |  |     | 1 |UN|299.738,32 |   380,52 |54|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     12 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1910|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030| 184,93 |Livorno Monomando Cocina Pull Out Cromo |       6 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|      6 |    |    |SG0063563061CW|          | |  |     | 1 |UN|299.738,32 | 1.109,58 |54|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |      6 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1920|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  53,64 |Niza Monomando para Lavamanos Cromo     |      36 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     36 |    |    |SG0063803061CW|          | |  |     | 1 |UN|299.738,32 | 1.931,04 |54|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     36 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1930|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  49,78 |Niza Monomando para Cocina Cromo        |      12 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     12 |    |    |SG0063793061CW|          | |  |     | 1 |UN|299.738,32 |   597,36 |54|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     12 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1940|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   0,76 |Set de Anclaje Taza Piso                |     400 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|    400 |    |    |SP003011000100|          | |  |     | 1 |UN|299.738,32 |   304,00 |55|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |    400 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1950|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  27,90 |Brazo de Ducha Cuadrado 38 cm Cromo     |      72 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     72 |    |    |SG0086483061CW|          | |  |     | 1 |UN|299.738,32 | 2.008,80 |54|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     72 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1960|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   6,60 |Roma Llave Sencilla para Lavamanos      |     672 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|no suministrado   |          |2501|UN |31.12.9999|  |55464 |  1,00000|    672 |    |    |SG0074340001BO|          | |  |     | 1 |UN|299.738,32 | 4.435,20 |54|A|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |    672 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1970|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  42,74 |Livorno Monomando Lavaman Sencilla Pared|      12 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     12 |    |    |SG0086963061CW|          | |  |     | 1 |UN|299.738,32 |   512,88 |54|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     12 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1980|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   4,66 |Doccia Llave Sencilla Lavamanos Cromo   |     480 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|    480 |    |    |SG0074073061BO|          | |  |     | 1 |UN|299.738,32 | 2.236,80 |54|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |    480 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|1990|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   6,12 |Válvula Check ½" Bronce                 |     240 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|no suministrado   |          |2501|UN |31.12.9999|  |55464 |  1,00000|    240 |    |    |SZ0030044021BO|          | |  |     | 1 |UN|299.738,32 | 1.468,80 |60|A|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |    240 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2000|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   1,41 |Rejilla de Piso Plástica 2" con Acople  |      30 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     30 |    |    |SZR020100001BO|          | |  |     | 1 |UN|299.738,32 |    42,30 |55|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     30 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2010|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|  13,11 |Rejilla 10 × 10 Diseño Rejilla          |      50 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     50 |    |    |SZ0026355151CW|          | |  |     | 1 |UN|299.738,32 |   655,50 |55|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     50 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2020|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   4,54 |Llave para Lavadora                     |      48 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     48 |    |    |SC0030633061BO|          | |  |     | 1 |UN|299.738,32 |   217,92 |55|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     48 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2030|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   5,04 |Llave de Manguera ½" Liviana Bronce     |     144 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|    144 |    |    |SZ0020034021BO|          | |  |     | 1 |UN|299.738,32 |   725,76 |60|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |    144 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2040|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   3,41 |Llave Esférica Manilla Mariposa ½" Cromo|     100 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|    100 |    |    |SZ0020304021BO|          | |  |     | 1 |UN|299.738,32 |   341,00 |60|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |    100 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2050|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   6,67 |Llave de Paso (H-H) ½" Pesada Bronce    |      48 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     48 |    |    |SZ0020024021BO|          | |  |     | 1 |UN|299.738,32 |   320,16 |60|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     48 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2060|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   7,46 |Llave de Manguera ½" Pesada Bronce      |     144 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|    144 |    |    |SZ0020004021BO|          | |  |     | 1 |UN|299.738,32 | 1.074,24 |60|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |    144 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2070|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   3,36 |Llave Esférica ½" Paso Total Cromo      |     100 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|    100 |    |    |SZ0020123061BO|          | |  |     | 1 |UN|299.738,32 |   336,00 |60|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |    100 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2080|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   5,84 |Llave de Manguera ½" Liviana Cromo      |      96 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|concluido/a       |          |2501|UN |31.12.9999|  |55464 |  1,00000|     96 |    |    |SZ0020033061BO|          | |  |     | 1 |UN|299.738,32 |   560,64 |60|C|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |     96 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
|  4021430  |COMERCIAL KYWI S.A.|2090|COMERCIAL KYWI S.A.|PICHINCHA-QUITO|   1|C4  |Z030|   7,58 |Llave de Manguera ½" Pesada Cromo       |     480 |GGARCIA|YTA |A1035719|07.12.2023|A1035719|    |11.12.2023|no suministrado   |          |2501|UN |31.12.9999|  |55464 |  1,00000|    480 |    |    |SZ0020003061BO|          | |  |     | 1 |UN|299.738,32 | 3.638,40 |60|A|EC01 |500 |ED01 |UN|Y248|11.12.2023|USD |    480 |      |     |  |100|176966  |C    |   |07.12.2023|   |  0,00 | 0,00 |        0 |   |07.12.2023|    0,00 |10:19:37|     |        |        |30 días |YU   |Calendario 365 Dhábiles|Y1|Vta.Normales|Y5|
